,DIVIDED_HWY,LANES,MEDIAN_WIDTH,NLFID,ROUTE_NBR,ROUTE_TYPE,SHLD_LT_TOTAL_WIDTH,SHLD_RT_TOTAL_WIDTH,SPEED_LIMIT_NBR,STREET_NAME_TXT,STREET_DIR_SUFFIX,SURFACE_LT_WIDTH,SURFACE_RT_WIDTH
279497,N,2.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279498,N,2.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279499,N,2.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279500,N,2.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279501,N,2.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279502,N,2.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279503,N,2.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279504,N,4.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279505,N,2.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279506,N,4.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279507,N,4.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279508,N,4.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279509,N,4.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279510,N,4.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279511,N,4.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279512,N,4.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279513,N,4.0,,MFRAMR00752**C,00752,MR,,,,EASTMOOR,,,
279514,N,2.0,,MFRAMR00753**C,00753,MR,,,,EASTON,,,
279515,N,2.0,,MFRAMR00753H*C,00753,MR,,,,EASTPOINT,,,
279516,N,2.0,,MFRAMR00753H*C,00753,MR,,,,EASTPOINT,,,
279517,N,2.0,,MFRAMR00754**C,00754,MR,,,,EASTVIEW,,,
279518,N,2.0,,MFRAMR00755**C,00755,MR,,,,EASTWOOD,,,
279519,N,2.0,,MFRAMR00755**C,00755,MR,,,,EASTWOOD,,,
279520,N,2.0,,MFRAMR00755**C,00755,MR,,,,EASTWOOD,,,
279521,N,2.0,,MFRAMR00755**C,00755,MR,,,,EASTWOOD,,,
279522,N,2.0,,MFRAMR00755**C,00755,MR,,,,EASTWOOD,,,
279523,N,2.0,,MFRAMR00756**C,00756,MR,,,,EATON,,,
279524,N,2.0,,MFRAMR00756**C,00756,MR,,,,EATON,,,
279525,N,2.0,,MFRAMR00757H*C,00757,MR,,,,ECHOMORE,,,
279526,N,2.0,,MFRAMR00757L*C,00757,MR,,,,ECHOROCK,,,
279527,N,2.0,,MFRAMR00757B*C,00757,MR,,,,ECHO,,,
279528,N,2.0,,MFRAMR00757B*C,00757,MR,,,,ECHO,,,
279529,N,2.0,,MFRAMR00757B*C,00757,MR,,,,ECHO,,,
279530,N,2.0,,MFRAMR00757A*C,00757,MR,,,,ECHO,,,
279531,N,2.0,,MFRAMR00757**C,00757,MR,,,,EBNER,,,
279532,N,2.0,,MFRAMR00757**C,00757,MR,,,,EBNER,,,
279533,N,2.0,,MFRAMR00757**C,00757,MR,,,,EBNER,,,
279534,N,2.0,,MFRAMR00757**C,00757,MR,,,,EBNER,,,
279535,N,2.0,,MFRAMR00757**C,00757,MR,,,,EBNER,,,
279536,N,2.0,,MFRAMR00757**C,00757,MR,,,,EBNER,,,
279537,N,2.0,,MFRAMR00758**C,00758,MR,,,,EDDYSTONE,,,
279538,N,2.0,,MFRAMR00758**C,00758,MR,,,,EDDYSTONE,,,
279539,N,2.0,,MFRAMR00758**C,00758,MR,,,,EDDYSTONE,,,
279540,N,2.0,,MFRAMR00758**C,00758,MR,,,,EDDYSTONE,,,
279541,N,2.0,,MFRAMR00759S*C,00759,MR,,,,EDENBURGH,S,,
279542,N,2.0,,MFRAMR00759**C,00759,MR,,,,EDEN,,,
279543,N,2.0,,MFRAMR00759**C,00759,MR,,,,EDEN,,,
279544,N,2.0,,MFRAMR00759M*C,00759,MR,,,,EDENBROOK,,,
279545,N,2.0,,MFRAMR00759R*C,00759,MR,,,,EDENBURGH,E,,
279546,N,4.0,,MFRAMR00760**C,00760,MR,,,,EDENDALE,,,
279547,N,2.0,,MFRAMR00761**C,00761,MR,,,,EDGAR,,,
279548,N,2.0,,MFRAMR00761**C,00761,MR,,,,EDGAR,,,
279549,N,2.0,,MFRAMR00762**C,00762,MR,,,,EDGEHILL,,,
279550,N,2.0,,MFRAMR00762**C,00762,MR,,,,EDGEHILL,,,
279551,N,2.0,,MFRAMR00762**C,00762,MR,,,,EDGEHILL,,,
279552,N,4.0,,MFRAMR00763B*C,00763,MR,,,,EDMONTON,,,
279553,N,4.0,,MFRAMR00763B*C,00763,MR,,,,EDMONTON,,,
279554,N,4.0,,MFRAMR00763B*C,00763,MR,,,,EDMONTON,,,
279555,N,2.0,,MFRAMR00763A*C,00763,MR,,,,EDINBURGH,,,
279556,N,2.0,,MFRAMR00763A*C,00763,MR,,,,EDINBURGH,,,
279557,N,2.0,,MFRAMR00763A*C,00763,MR,,,,EDINBURGH,,,
279558,N,2.0,,MFRAMR00763A*C,00763,MR,,,,EDINBURGH,,,
279559,N,2.0,,MFRAMR00763**C,00763,MR,,,,EDGEVALE,,,
279560,N,2.0,,MFRAMR00763**C,00763,MR,,,,EDGEVALE,,,
279561,N,2.0,,MFRAMR00763**C,00763,MR,,,,EDGEVALE,,,
279562,N,2.0,,MFRAMR00763**C,00763,MR,,,,EDGEVALE,,,
279563,N,2.0,,MFRAMR00763M*C,00763,MR,,,,EDMUNDS,,,
279564,N,2.0,,MFRAMR00764**C,00764,MR,,,,EDSEL,,,
279565,N,2.0,,MFRAMR00764**C,00764,MR,,,,EDSEL,,,
279566,N,2.0,,MFRAMR00764**C,00764,MR,,,,EDSEL,,,
279567,N,2.0,,MFRAMR00765**C,00765,MR,,,,EDSEL,,,
279568,N,2.0,,MFRAMR00766**C,00766,MR,,,,EDWARDS,,,
279569,N,2.0,,MFRAMR00766**C,00766,MR,,,,EDWARDS,,,
279570,N,2.0,,MFRAMR00766**C,00766,MR,,,,EDWARDS,,,
279571,N,2.0,,MFRAMR00766**C,00766,MR,,,,EDWARDS,,,
279572,N,2.0,,MFRAMR00766**C,00766,MR,,,,EDWARDS,,,
279573,N,2.0,,MFRAMR00766**C,00766,MR,,,,EDWARDS,,,
279574,N,2.0,,MFRAMR00767**C,00767,MR,,,,EDWIN,,,
279575,N,2.0,,MFRAMR00767M*C,00767,MR,,,,EEL,,,
279576,N,2.0,,MFRAMR00768**C,00768,MR,,,,EFFINGHAM,,,
279577,N,2.0,,MFRAMR00768**C,00768,MR,,,,EFFINGHAM,,,
279578,N,2.0,,MFRAMR00768**C,00768,MR,,,,EFFINGHAM,,,
279579,N,2.0,,MFRAMR00769**C,00769,MR,,,,EFNER,,,
279580,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279581,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279582,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279583,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279584,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279585,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279586,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279587,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279588,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279589,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279590,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279591,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279592,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279593,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279594,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279595,N,2.0,,MFRAMR00770**C,00770,MR,,,,8TH,,,
279596,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279597,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279598,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279599,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279600,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279601,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279602,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279603,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279604,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279605,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279606,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279607,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279608,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279609,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279610,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279611,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279612,N,2.0,,MFRAMR00771**C,00771,MR,,,,EISENHOWER,,,
279613,N,4.0,,MFRAMR00772**C,00772,MR,,,,ELAINE,,,
279614,N,4.0,,MFRAMR00772**C,00772,MR,,,,ELAINE,,,
279615,N,4.0,,MFRAMR00772**C,00772,MR,,,,ELAINE,,,
279616,N,4.0,,MFRAMR00772**C,00772,MR,,,,ELAINE,,,
279617,N,2.0,,MFRAMR00772**C,00772,MR,,,,ELAINE,,,
279618,N,2.0,,MFRAMR00772**C,00772,MR,,,,ELAINE,,,
279619,N,2.0,,MFRAMR00773**C,00773,MR,,,,ELBERN,,,
279620,N,2.0,,MFRAMR00773**C,00773,MR,,,,ELBERN,,,
279621,N,2.0,,MFRAMR00773**C,00773,MR,,,,ELBERN,,,
279622,N,2.0,,MFRAMR00773**C,00773,MR,,,,ELBERN,,,
279623,N,2.0,,MFRAMR00773**C,00773,MR,,,,ELBERN,,,
279624,N,2.0,,MFRAMR00773**C,00773,MR,,,,ELBERN,,,
279625,N,2.0,,MFRAMR00773**C,00773,MR,,,,ELBERN,,,
279626,N,2.0,,MFRAMR00773**C,00773,MR,,,,ELBERN,,,
279627,N,2.0,,MFRAMR00773**C,00773,MR,,,,ELBERN,,,
279628,N,2.0,,MFRAMR00773**C,00773,MR,,,,ELBERN,,,
279629,N,2.0,,MFRAMR00773**C,00773,MR,,,,ELBERN,,,
279630,N,2.0,,MFRAMR00773**C,00773,MR,,,,ELBERN,,,
279631,N,2.0,,MFRAMR00773H*C,00773,MR,,,,ELBERT,,,
279632,N,2.0,,MFRAMR00773H*C,00773,MR,,,,ELBERT,,,
279633,N,2.0,,MFRAMR00773M*C,00773,MR,,,,ELDA,,,
279634,N,2.0,,MFRAMR00773R*C,00773,MR,,,,ELDA,,,
279635,N,2.0,,MFRAMR00774**C,00774,MR,,,,ELDERWOOD,,,
279636,N,2.0,,MFRAMR00774**C,00774,MR,,,,ELDERWOOD,,,
279637,N,2.0,,MFRAMR00775**C,00775,MR,,,,ELDON,,,
279638,N,2.0,,MFRAMR00775**C,00775,MR,,,,ELDON,,,
279639,N,2.0,,MFRAMR00775**C,00775,MR,,,,ELDON,,,
279640,N,2.0,,MFRAMR00775**C,00775,MR,,,,ELDON,,,
279641,N,2.0,,MFRAMR00775**C,00775,MR,,,,ELDON,,,
279642,N,2.0,,MFRAMR00775**C,00775,MR,,,,ELDON,,,
279643,N,2.0,,MFRAMR00775**C,00775,MR,,,,ELDON,,,
279644,N,2.0,,MFRAMR00775**C,00775,MR,,,,ELDON,,,
279645,N,2.0,,MFRAMR00775N*C,00775,MR,,,,ELDORANDO,,,
279646,N,2.0,,MFRAMR00775N*C,00775,MR,,,,ELDORANDO,,,
279647,N,2.0,,MFRAMR00775M*C,00775,MR,,,,ELDORANDO,,,
279648,N,2.0,,MFRAMR00776**C,00776,MR,,,,ELDORN,,,
279649,N,2.0,,MFRAMR00776**C,00776,MR,,,,ELDORN,,,
279650,N,2.0,,MFRAMR00777**C,00777,MR,,,,ELDORN,E,,
279651,N,2.0,,MFRAMR00778**C,00778,MR,,,,ELDRIDGE,,,
279652,N,2.0,,MFRAMR00778**C,00778,MR,,,,ELDRIDGE,,,
279653,N,2.0,,MFRAMR00778**C,00778,MR,,,,ELDRIDGE,,,
279654,N,2.0,,MFRAMR00778**C,00778,MR,,,,ELDRIDGE,,,
279655,N,2.0,,MFRAMR00778**C,00778,MR,,,,ELDRIDGE,,,
279656,N,2.0,,MFRAMR00778H*C,00778,MR,,,,ELGATE,,,
279657,N,2.0,,MFRAMR00778N*C,00778,MR,,,,ELIOTS OAK,,,
279658,N,2.0,,MFRAMR00779**C,00779,MR,,,,ELIZABETH,,,
279659,N,2.0,,MFRAMR00779**C,00779,MR,,,,ELIZABETH,,,
279660,N,2.0,,MFRAMR00779**C,00779,MR,,,,ELIZABETH,,,
279661,N,2.0,,MFRAMR00779**C,00779,MR,,,,ELIZABETH,,,
279662,N,2.0,,MFRAMR00779**C,00779,MR,,,,ELIZABETH,,,
279663,N,2.0,,MFRAMR00779**C,00779,MR,,,,ELIZABETH,,,
279664,N,2.0,,MFRAMR00779**C,00779,MR,,,,ELIZABETH,,,
279665,N,2.0,,MFRAMR00779P*C,00779,MR,,,,ELK RUN,,,
279666,N,2.0,,MFRAMR00780N*C,00780,MR,,,,ELLA,,,
279667,N,2.0,,MFRAMR00780P*C,00780,MR,,,,ELLERDALE,,,
279668,N,2.0,,MFRAMR00780**C,00780,MR,,,,ELKS,,,
279669,N,2.0,,MFRAMR00780**C,00780,MR,,,,ELKS,,,
279670,N,2.0,,MFRAMR00780**C,00780,MR,,,,ELKS,,,
279671,N,2.0,,MFRAMR00780**C,00780,MR,,,,ELKS,,,
279672,N,2.0,,MFRAMR00780**C,00780,MR,,,,ELKS,,,
279673,N,4.0,,MFRAMR00781M*C,00781,MR,,,,ELLINGER,,,
279674,N,4.0,,MFRAMR00781M*C,00781,MR,,,,ELLINGER,,,
279675,N,2.0,,MFRAMR00781**C,00781,MR,,,,ELLERY,,,
279676,N,2.0,,MFRAMR00781**C,00781,MR,,,,ELLERY,,,
279677,N,2.0,,MFRAMR00781**C,00781,MR,,,,ELLERY,,,
279678,N,2.0,,MFRAMR00781**C,00781,MR,,,,ELLERY,,,
279679,N,2.0,,MFRAMR00781**C,00781,MR,,,,ELLERY,,,
279680,N,2.0,,MFRAMR00781**C,00781,MR,,,,ELLERY,,,
279681,N,2.0,,MFRAMR00781**C,00781,MR,,,,ELLERY,,,
279682,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279683,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279684,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279685,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279686,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279687,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279688,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279689,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279690,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279691,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279692,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279693,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279694,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279695,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279696,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279697,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279698,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279699,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279700,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279701,N,2.0,,MFRAMR00782D*C,00782,MR,,,,ELLIOTT,,,
279702,N,2.0,,MFRAMR00782**C,00782,MR,,,,ELLIOTT,,,
279703,N,2.0,,MFRAMR00783**C,00783,MR,,,,ELLIS,,,
279704,N,2.0,,MFRAMR00784P*C,00784,MR,,,,ELM CREEK,,,
279705,N,2.0,,MFRAMR00784P*C,00784,MR,,,,ELM CREEK,,,
279706,N,2.0,,MFRAMR00784M*C,00784,MR,,,,ELM CREEK,,,
279707,N,2.0,,MFRAMR00784**C,00784,MR,,,,ELLSWORTH,,,
279708,N,2.0,,MFRAMR00784**C,00784,MR,,,,ELLSWORTH,,,
279709,N,2.0,,MFRAMR00784**C,00784,MR,,,,ELLSWORTH,,,
279710,N,2.0,,MFRAMR00784**C,00784,MR,,,,ELLSWORTH,,,
279711,N,2.0,,MFRAMR00784**C,00784,MR,,,,ELLSWORTH,,,
279712,N,2.0,,MFRAMR00784**C,00784,MR,,,,ELLSWORTH,,,
279713,N,2.0,,MFRAMR00784**C,00784,MR,,,,ELLSWORTH,,,
279714,N,2.0,,MFRAMR00784**C,00784,MR,,,,ELLSWORTH,,,
279715,N,2.0,,MFRAMR00784**C,00784,MR,,,,ELLSWORTH,,,
279716,N,2.0,,MFRAMR00785**C,00785,MR,,,,ELMER,,,
279717,N,2.0,,MFRAMR00785D*C,00785,MR,,,,ELMERS,,,
279718,N,2.0,,MFRAMR00786**C,00786,MR,,,,ELMORE,,,
279719,N,2.0,,MFRAMR00786**C,00786,MR,,,,ELMORE,,,
279720,N,2.0,,MFRAMR00786**C,00786,MR,,,,ELMORE,,,
279721,N,2.0,,MFRAMR00786**C,00786,MR,,,,ELMORE,,,
279722,N,2.0,,MFRAMR00786**C,00786,MR,,,,ELMORE,,,
279723,N,2.0,,MFRAMR00786**C,00786,MR,,,,ELMORE,,,
279724,N,2.0,,MFRAMR00786**C,00786,MR,,,,ELMORE,,,
279725,N,2.0,,MFRAMR00786M*C,00786,MR,,,,ELMREEB,,,
279726,N,2.0,,MFRAMR00786M*C,00786,MR,,,,ELMREEB,,,
279727,N,2.0,,MFRAMR00787**C,00787,MR,,,,ELMWOOD,,,
279728,N,2.0,,MFRAMR00787**C,00787,MR,,,,ELMWOOD,,,
279729,N,2.0,,MFRAMR00787**C,00787,MR,,,,ELMWOOD,,,
279730,N,2.0,,MFRAMR00787**C,00787,MR,,,,ELMWOOD,,,
279731,N,2.0,,MFRAMR00788A*C,00788,MR,,,,ELTON,,,
279732,N,2.0,,MFRAMR00788A*C,00788,MR,,,,ELTON,,,
279733,N,2.0,,MFRAMR00788A*C,00788,MR,,,,ELTON,,,
279734,N,2.0,,MFRAMR00788**C,00788,MR,,,,ELSMERE,,,
279735,N,2.0,,MFRAMR00789**C,00789,MR,,,,ELWOOD,,,
279736,N,2.0,,MFRAMR00789**C,00789,MR,,,,ELWOOD,,,
279737,N,2.0,,MFRAMR00789**C,00789,MR,,,,ELWOOD,,,
279738,N,2.0,,MFRAMR00789**C,00789,MR,,,,ELWOOD,,,
279739,N,2.0,,MFRAMR00790M*C,00790,MR,,,,EMBERWOOD,,,
279740,N,2.0,,MFRAMR00790M*C,00790,MR,,,,EMBERWOOD,,,
279741,N,2.0,,MFRAMR00790**C,00790,MR,,,,ELWOOD,,,
279742,N,2.0,,MFRAMR00790**C,00790,MR,,,,ELWOOD,,,
279743,N,2.0,,MFRAMR00791**C,00791,MR,,,,EMERALD,,,
279744,N,2.0,,MFRAMR00791**C,00791,MR,,,,EMERALD,,,
279745,N,2.0,,MFRAMR00791**C,00791,MR,,,,EMERALD,,,
279746,N,2.0,,MFRAMR00792T*C,00792,MR,,,,EMPRESS,,,
279747,N,2.0,,MFRAMR00793**C,00793,MR,,,,EMSLIE,,,
279748,N,2.0,,MFRAMR00793**C,00793,MR,,,,EMSLIE,,,
279749,N,2.0,,MFRAMR00793A*C,00793,MR,,,,ENDERLY,,,
279750,N,2.0,,MFRAMR00794M*C,00794,MR,,,,ENDSLEIGH,,,
279751,N,2.0,,MFRAMR00794**C,00794,MR,,,,ENDICOTT,,,
279752,N,2.0,,MFRAMR00795**C,00795,MR,,,,ENFIELD,,,
279753,N,2.0,,MFRAMR00795**C,00795,MR,,,,ENFIELD,,,
279754,N,2.0,,MFRAMR00795**C,00795,MR,,,,ENFIELD,,,
279755,N,2.0,,MFRAMR00795**C,00795,MR,,,,ENFIELD,,,
279756,N,2.0,,MFRAMR00795**C,00795,MR,,,,ENFIELD,,,
279757,N,2.0,,MFRAMR00795**C,00795,MR,,,,ENFIELD,,,
279758,N,2.0,,MFRAMR00795**C,00795,MR,,,,ENFIELD,,,
279759,N,2.0,,MFRAMR00797P*C,00797,MR,,,,EQUITY,,,
279760,N,2.0,,MFRAMR00797P*C,00797,MR,,,,EQUITY,,,
279761,N,2.0,,MFRAMR00797N*C,00797,MR,,,,EQUESTRIAN,,,
279762,N,2.0,,MFRAMR00797I*C,00797,MR,,,,ENJOIE,,,
279763,N,2.0,,MFRAMR00797I*C,00797,MR,,,,ENJOIE,,,
279764,N,2.0,,MFRAMR00797I*C,00797,MR,,,,ENJOIE,,,
279765,N,2.0,,MFRAMR00797I*C,00797,MR,,,,ENJOIE,,,
279766,N,4.0,,MFRAMR00797J*C,00797,MR,,,,ENTERPRISE,,,
279767,N,4.0,,MFRAMR00797J*C,00797,MR,,,,ENTERPRISE,,,
279768,N,2.0,,MFRAMR00797L*C,00797,MR,,,,EPPLEWORTH,,,
279769,N,2.0,,MFRAMR00797L*C,00797,MR,,,,EPPLEWORTH,,,
279770,N,2.0,,MFRAMR00797H*C,00797,MR,,,,ENJOIE,,,
279771,N,1.0,,MFRAMR00797**C,00797,MR,,,,ENGLISH,,,
279772,N,2.0,,MFRAMR00798**C,00798,MR,,,,ERICKSON,,,
279773,N,2.0,,MFRAMR00798**C,00798,MR,,,,ERICKSON,,,
279774,N,2.0,,MFRAMR00798**C,00798,MR,,,,ERICKSON,,,
279775,N,2.0,,MFRAMR00798P*C,00798,MR,,,,ERIC,,,
279776,N,2.0,,MFRAMR00799**C,00799,MR,,,,ERIE,,,
279777,N,2.0,,MFRAMR00799**C,00799,MR,,,,ERIE,,,
279778,N,2.0,,MFRAMR00799H*C,00799,MR,,,,ERIN,,,
279779,N,2.0,,MFRAMR00799H*C,00799,MR,,,,ERIN,,,
279780,N,2.0,,MFRAMR00800**C,00800,MR,,,,ERRINGTON,,,
279781,N,2.0,,MFRAMR00800**C,00800,MR,,,,ERRINGTON,,,
279782,N,1.0,,MFRAMR00801**C,00801,MR,,,,ESMOND,,,
279783,N,2.0,,MFRAMR00801**C,00801,MR,,,,ESMOND,,,
279784,N,2.0,,MFRAMR00801**C,00801,MR,,,,ESMOND,,,
279785,N,2.0,,MFRAMR00801**C,00801,MR,,,,ESMOND,,,
279786,N,2.0,,MFRAMR00801**C,00801,MR,,,,ESMOND,,,
279787,N,2.0,,MFRAMR00802**C,00802,MR,,,,ESSEX,,,
279788,N,2.0,,MFRAMR00802**C,00802,MR,,,,ESSEX,,,
279789,N,2.0,,MFRAMR00802**C,00802,MR,,,,ESSEX,,,
279790,N,4.0,,MFRAMR00802H*C,00802,MR,,,,ESSINGTON,,,
279791,N,4.0,,MFRAMR00802H*C,00802,MR,,,,ESSINGTON,,,
279792,N,4.0,,MFRAMR00802H*C,00802,MR,,,,ESSINGTON,,,
279793,N,4.0,,MFRAMR00802H*C,00802,MR,,,,ESSINGTON,,,
279794,N,2.0,,MFRAMR00803**C,00803,MR,,,,ESTATES,,,
279795,N,2.0,,MFRAMR00803**C,00803,MR,,,,ESTATES,,,
279796,N,2.0,,MFRAMR00803A*C,00803,MR,,,,ESTERBROOK,,,
279797,N,2.0,,MFRAMR00803M*C,00803,MR,,,,ETHAN,,,
279798,N,2.0,,MFRAMR00803M*C,00803,MR,,,,ETHAN,,,
279799,N,2.0,,MFRAMR00803M*C,00803,MR,,,,ETHAN,,,
279800,N,2.0,,MFRAMR00804**C,00804,MR,,,,ETNA,,,
279801,N,2.0,,MFRAMR00804**C,00804,MR,,,,ETNA,,,
279802,N,2.0,,MFRAMR00804**C,00804,MR,,,,ETNA,,,
279803,N,2.0,,MFRAMR00804**C,00804,MR,,,,ETNA,,,
279804,N,2.0,,MFRAMR00804**C,00804,MR,,,,ETNA,,,
279805,N,2.0,,MFRAMR00805**C,00805,MR,,,,EUCLAIRE,,,
279806,N,2.0,,MFRAMR00805**C,00805,MR,,,,EUCLAIRE,,,
279807,N,4.0,,MFRAMR00806**C,00806,MR,,,,EUCLID,,,
279808,N,2.0,,MFRAMR00806**C,00806,MR,,,,EUCLID,,,
279809,N,4.0,,MFRAMR00806**C,00806,MR,,,,EUCLID,,,
279810,N,2.0,,MFRAMR00807**C,00807,MR,,,,EULALIA,,,
279811,N,2.0,,MFRAMR00807**C,00807,MR,,,,EULALIA,,,
279812,N,2.0,,MFRAMR00807**C,00807,MR,,,,EULALIA,,,
279813,N,2.0,,MFRAMR00808**C,00808,MR,,,,EVALINE,,,
279814,N,2.0,,MFRAMR00808**C,00808,MR,,,,EVALINE,,,
279815,N,2.0,,MFRAMR00808**C,00808,MR,,,,EVALINE,,,
279816,N,2.0,,MFRAMR00809**C,00809,MR,,,,EVANSDALE,,,
279817,N,2.0,,MFRAMR00809**C,00809,MR,,,,EVANSDALE,,,
279818,N,2.0,,MFRAMR00809A*C,00809,MR,,,,EVANSWOOD,,,
279819,N,2.0,,MFRAMR00809A*C,00809,MR,,,,EVANSWOOD,,,
279820,N,2.0,,MFRAMR00809P*C,00809,MR,,,,EVEREST,,,
279821,N,2.0,,MFRAMR00810M*C,00810,MR,,,,EVINRUDE,,,
279822,N,2.0,,MFRAMR00810G*C,00810,MR,,,,EVERTON,,,
279823,N,2.0,,MFRAMR00810G*C,00810,MR,,,,EVERTON,,,
279824,N,2.0,,MFRAMR00810D*C,00810,MR,,,,EVERGREEN,,,
279825,N,2.0,,MFRAMR00810D*C,00810,MR,,,,EVERGREEN,,,
279826,N,2.0,,MFRAMR00810D*C,00810,MR,,,,EVERGREEN,,,
279827,N,2.0,,MFRAMR00810**C,00810,MR,,,,EVERGREEN,,,
279828,N,2.0,,MFRAMR00810**C,00810,MR,,,,EVERGREEN,,,
279829,N,2.0,,MFRAMR00810**C,00810,MR,,,,EVERGREEN,,,
279830,N,2.0,,MFRAMR00810**C,00810,MR,,,,EVERGREEN,,,
279831,N,2.0,,MFRAMR00810**C,00810,MR,,,,EVERGREEN,,,
279832,N,2.0,,MFRAMR00811H*C,00811,MR,,,,EXPLORATION,,,
279833,N,2.0,,MFRAMR00811F*C,00811,MR,,,,EXECUTIVE,,,
279834,N,2.0,,MFRAMR00811D*C,00811,MR,,,,EXCALIBUR,,,
279835,N,2.0,,MFRAMR00811**C,00811,MR,,,,EWING,,,
279836,N,2.0,,MFRAMR00811**C,00811,MR,,,,EWING,,,
279837,N,2.0,,MFRAMR00811J*C,00811,MR,,,,EXPLORATION,,,
279838,N,2.0,,MFRAMR00811J*C,00811,MR,,,,EXPLORATION,,,
279839,N,2.0,,MFRAMR00811J*C,00811,MR,,,,EXPLORATION,,,
